"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"WAFDW","Washington Federal, Inc.","5.4","0","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wafdw",
"WPG","Washington Prime Group Inc.","17.26","2678106424.22","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/wpg",
"WRE","Washington Real Estate Investment Trust","27.72","1847860300.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wre",
"WASH","Washington Trust Bancorp, Inc.","38.78","648605078.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wash",
"WFBI","WashingtonFirst Bankshares Inc","15.05","122244242.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfbi",
"WCN","Waste Connections, Inc.","43.93","5452597179.11","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","50.78","23253227008.94","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WAT","Waters Corporation","115.09","9584292269.91","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WSBF","Waterstone Financial, Inc.","12.67","436102590.98","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wsbf",
"WSO","Watsco, Inc.","106.27","3718549255.48","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WSO/B","Watsco, Inc.","102.91","0","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso/b",
"WTS","Watts Water Technologies, Inc.","62.35","2190345025.2","n/a","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"WPP","Wausau Paper Corp.","11.04","552012088.8","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/wpp",
"WAVX","Wave Systems Corp.","0.8351","38263405.9801","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/wavx",
"W","Wayfair Inc.","20.06","1663279172.78","n/a","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/w",
"WAYN","Wayne Savings Bancshares Inc.","13.22","37304711.58","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wayn",
"WSTG","Wayside Technology Group, Inc.","17.59","86217789.57","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/wstg",
"WCIC","WCI Communities, Inc.","19.45","505149973.45","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wcic",
"WDFC","WD-40 Company","83.44","1220866544.8","n/a","1973","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wdfc",
"WFT","Weatherford International plc","12.47","9649701812.15","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wft",
"WWWW","Web.com Group, Inc.","19.76","1037966420.4","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wwww",
"WBMD","WebMD Health Corp","39.91","1490163650.82","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WBS/WS","Webster Financial Corporation","15.49","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs/ws",
"WBS","Webster Financial Corporation","32.4","2923968682.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wbs",
"WBS^E","Webster Financial Corporation","24.94","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wbs^e",
"WB","Weibo Corporation","15.78","3158543483.52","n/a","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wb",
"WTW","Weight Watchers International Inc","28.92","1639349258.28","n/a","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/wtw",
"WRI","Weingarten Realty Investors","34.7","4242946837.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wri",
"WRI^F","Weingarten Realty Investors","25.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wri^f",
"WMK","Weis Markets, Inc.","46.55","1252122521.65","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wmk",
"WCG","WellCare Health Plans, Inc.","81.45","3576112015.95","n/a","2004","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/wcg",
"WEBK","Wellesley Bancorp, Inc.","18.9901","46610023.0638","n/a","2012","Finance","Banks","http://www.nasdaq.com/symbol/webk",
"WFC/WS","Wells Fargo & Company","20.94","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc/ws",
"WFC","Wells Fargo & Company","54.45","282466153099.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wfc",
"WFC^J","Wells Fargo & Company","28.78","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^j",
"WFC^L","Wells Fargo & Company","1202.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^l",
"WFC^N","Wells Fargo & Company","22.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^n",
"WFC^O","Wells Fargo & Company","22.86","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^o",
"WFC^P","Wells Fargo & Company","23.49","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^p",
"WFC^Q","Wells Fargo & Company","25.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^q",
"WFC^R","Wells Fargo & Company","27.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^r",
"WFC^T","Wells Fargo & Company","25.12","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfc^t",
"WFE^A","Wells Fargo & Company","24.87","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wfe^a",
"EOD","Wells Fargo Advantage Global Dividend Opportunity Fund","7.56","371655837","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/eod",
"EAD","Wells Fargo Advantage Income Opportunities Fund","8.7","617552108.7","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ead",
"ERC","Wells Fargo Advantage Multi-Sector Income Fund","13.46","566060300","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/erc",
"ERH","Wells Fargo Advantage Utilities and High Income Fund","13.0399","120373703.2017","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/erh",
"WEN","Wendy's Company (The)","8.64","3155906914.56","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","30.89","2219867407.14","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","34.31","1004722889.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wsbc",
"WAIR","Wesco Aircraft Holdings, Inc.","14.94","1454487435","n/a","2011","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WCC","WESCO International, Inc.","76.99","3424622524.06","n/a","1999","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/wcc",
"WTBA","West Bancorporation","16.74","268153607.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtba",
"WCRT","West Coast Realty Trust, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wcrt",
"WSTC","West Corporation","32.47","2733221832.45","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WMAR","West Marine, Inc.","12.44","302455399.4","n/a","1993","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/wmar",
"WST","West Pharmaceutical Services, Inc.","54.67","3885409966.13","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/wst",
"WABC","Westamerica Bancorporation","47.85","1238692662.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wabc",
"WR","Westar Energy, Inc.","40.64","5313173666.24","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"WBB","Westbury Bancorp, Inc.","16.3","81852666.8","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/wbb",
"WSTL","Westell Technologies, Inc.","1.39","83658838.85","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WAL","Western Alliance Bancorporation","27.37","2410796156.37","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/wal",
"WEA","Western Asset Bond Fund","13.7819","163798791.1054","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/wea",
"ESD","Western Asset Emerging Markets Debt Fund Inc","15.54","478540982.22","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/esd",
"EMD","Western Asset Emerging Markets Income Fund, Inc","10.88","311493148.8","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/emd",
"GDO","Western Asset Global Corporate Defined Opportunity Fund Inc.","17.56","269489386.56","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/gdo",
"EHI","Western Asset Global High Income Fund Inc","11","341585750","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ehi",
"GDF","Western Asset Global Partners Income Fund, Inc.","9.5","148074438.5","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/gdf",
"HIX","Western Asset High Income Fund II Inc.","8","686042640","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/hix",
"HIO","Western Asset High Income Opportunity Fund, Inc.","5.4","451918332","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hio",
"HYI","Western Asset High Yield Defined Opportunity Fund Inc.","15.81","360205079.7","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/hyi",
"SBI","Western Asset Intermediate Muni Fund Inc","9.6801","136265935.2114","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/sbi",
"IGI","Western Asset Investment Grade Defined Opportunity Trust Inc.","20.43","219901185.63","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/igi",
"MHY","Western Asset Managed High Income Fund, Inc.","5.13","242153626.68","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mhy",
"MMU","Western Asset Managed Municipals Fund, Inc.","13.39","573419372.11","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/mmu",
"WMC","Western Asset Mortgage Capital Corporation","15.53","647887792.51","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wmc",
"DMO","Western Asset Mortgage Defined Opportunity Fund Inc","24.7","257142758.6","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/dmo",
"MTT","Western Asset Municipal Defined Opportunity Trust Inc","23.26","280648833.28","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/mtt",
"MHF","Western Asset Municipal High Income Fund, Inc.","7.4584","161104445.7352","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/mhf",
"MNP","Western Asset Municipal Partners Fund, Inc.","14.9","144814038.7","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mnp",
"GFY","Western Asset Variable Rate Strategic Fund Inc.","16.73","111574929.69","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/gfy",
"SBW","Western Asset Worldwide Income Fund Inc.","11.18","145538143.14","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/sbw",
"WIW","Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2","11.22","686485983.48","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/wiw",
"WIA","Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd","11.43","333216732.6","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/wia",
"WRN","Western Copper and Gold Corporation","0.5315","50046891.9945","n/a","2011","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wrn",
"WDC","Western Digital Corporation","113.88","26443062862.32","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/wdc",
"WGP","Western Gas Equity Partners, LP","58.17","12733616478.66","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wgp",
"WES","Western Gas Partners, LP","71.18","9088992493.26","n/a","2008","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wes",
"WNRL","Western Refining Logistics, LP","31.3","1464279479.6","n/a","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/wnrl",
"WNR","Western Refining, Inc.","37.61","3708866409.57","n/a","2006","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/wnr",
"WU","Western Union Company (The)","18","9407287242","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WFD","Westfield Financial, Inc.","7.2","135313797.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/wfd",
"WAB","Westinghouse Air Brake Technologies Corporation","87.4","8412671093.2","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WLK","Westlake Chemical Corporation","61.5","8184581745","n/a","2004","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","29.3","792850089","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/wlkp",
"WLB","Westmoreland Coal Company","32.27","550982497.8","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlb",
"WLBPZ","Westmoreland Coal Company","55.44","20626174.8","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/wlbpz",
"WBK","Westpac Banking Corporation","26.66","82887227917.94","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/wbk",
"WPRT","Westport Innovations Inc","3.96","250933407.12","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wprt",
"WHG","Westwood Holdings Group Inc","59.82","495908876.76","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/whg",
"WEX","WEX Inc.","101.78","3945839202.48","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WEYS","Weyco Group, Inc.","28.32","305232988.32","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/weys",
"WY","Weyerhaeuser Company","36.19","18976717055.45","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wy",
"WY^A","Weyerhaeuser Company","57.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wy^a",
"WGL","WGL Holdings Inc","52.68","2618656950","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/wgl",
"WHLR","Wheeler Real Estate Investment Trust, Inc.","4.11","30598617.09","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlr",
"WHLRP","Wheeler Real Estate Investment Trust, Inc.","22.1","15912000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrp",
"WHLRW","Wheeler Real Estate Investment Trust, Inc.","0.3408","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/whlrw",
"WHR","Whirlpool Corporation","189.73","14774465399.19","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/whr",
"WTM","White Mountains Insurance Group, Ltd.","637.01","3825102359.76","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wtm",
"WHF","WhiteHorse Finance, Inc.","11.66","174700112.62","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/whf",
"WHFBL","WhiteHorse Finance, Inc.","24.96","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/whfbl",
"WSR","Whitestone REIT","14.81","338122622.57","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wsr",
"WWAV","Whitewave Foods Company (The)","34.94","6092033894.46","n/a","2012","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/wwav",
"WLL","Whiting Petroleum Corporation","34.31","4084966201.03","n/a","2003","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wll",
"WHX","Whiting USA Trust I","1.67","23152694.63","n/a","2008","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/whx",
"WHZ","Whiting USA Trust II","6.49","119416000","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/whz",
"WFM","Whole Foods Market, Inc.","48.8","17555658480","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/wfm",
"WYY","WidePoint Corporation","1.35","110054380.05","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wyy",
"WILN","Wi-Lan Inc","2.99","359460733.19","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WHLM","Wilhelmina International, Inc.","4.53","26592468.06","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/whlm",
"WVVI","Willamette Valley Vineyards, Inc.","5.8501","28445116.733","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/wvvi",
"WG","Willbros Group, Inc.","5.83","295486157.56","n/a","1996","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/wg",
"WLDN","Willdan Group, Inc.","10.8","82371870","n/a","2006","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/wldn",
"WMB","Williams Companies, Inc. (The)","46","34383281164","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners L.P.","43.85","20442065527.9","n/a","2005","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wpz",
"WSM","Williams-Sonoma, Inc.","75.04","6910366814.4","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/wsm",
"WSH","Willis Group Holdings Limited","45","7969286475","n/a","2001","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/wsh",
"WLFC","Willis Lease Finance Corporation","21.5","180931960","n/a","1996","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/wlfc",
"WIBC","Wilshire Bancorp, Inc.","9.93","777589503","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wibc",
"WIN","Windstream Holdings, Inc.","8.63","5201846709.42","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win",
"WINA","Winmark Corporation","83.05","415043371.6","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/wina",
"WGO","Winnebago Industries, Inc.","21.23","572300358.19","n/a","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/wgo",
"FUR","Winthrop Realty Trust","16.95","617405173.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fur",
"WRT","Winthrop Realty Trust","25.88","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wrt",
"WTFC","Wintrust Financial Corporation","46","2148894554","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfc",
"WTFCW","Wintrust Financial Corporation","23.05","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/wtfcw",
"WIT","Wipro Limited","11.76","29003891130.48","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wit",
"WTT","Wireless Telecom Group,  Inc.","2.61","50742197.55","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"WEC","Wisconsin Energy Corporation","52.32","11799067281.12","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"AGND","WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund","45.141","13542300","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agnd",
"AGZD","WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund","49.178","59013600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agzd",
"HYND","WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio","21.43","8572000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hynd",
"HYZD","WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu","23.12","20808000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyzd",
"CHXF","WisdomTree China Dividend Ex-Financials Fund","51.301","17955350","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chxf",
"EMCG","WisdomTree Emerging Markets Consumer Growth Fund","24.6499","19719920","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcg",
"EMCB","WisdomTree Emerging Markets Corporate Bond Fund","71.48","107220000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emcb",
"DGRE","WisdomTree Emerging Markets Dividend Growth Fund","24.35","14610097.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgre",
"DXGE","WisdomTree Germany Hedged Equity Fund","26.17","11776500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxge",
"CRDT","WisdomTree Global Corporate Bond Fund","74.35","7435000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crdt",
"WETF","WisdomTree Investments, Inc.","14.59","1947662125.91","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wetf",
"DXJS","WisdomTree Japan Hedged SmallCap Equity Fund","30.53","88537000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxjs",
"JGBB","WisdomTree Japan Interest Rate Strategy Fund","48.98","4898000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jgbb",
"DXKW","WisdomTree Korea Hedged Equity Fund","20.79","8316000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxkw",
"GULF","WisdomTree Middle East Dividend Fund","20.17","48408000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gulf",
"DGRW","WisdomTree U.S. Dividend Growth Fund","31.2002","140400900","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrw",
"DGRS","WisdomTree U.S. SmallCap Dividend Growth Fund","28.86","25974000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dgrs",
"DXPS","WisdomTree United Kingdom Hedged Equity Fund","25.12","21352000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxps",
"WIX","Wix.com Ltd.","20.71","788822817.22","n/a","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/wix",
"WLRH","WL Ross Holding Corp.","10.29","643446562.5","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wlrh",
"WLRHU","WL Ross Holding Corp.","11.39","455600000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/wlrhu",
"WLRHW","WL Ross Holding Corp.","1.18","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/wlrhw",
"WNS","WNS (Holdings) Limited","21.1","1090768255.8","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns",
"WBKC","Wolverine Bancorp, Inc.","22.6001","51263942.4306","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/wbkc",
"WWW","Wolverine World Wide, Inc.","29.72","3018559381.72","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/www",
"WWD","Woodward, Inc.","49.8","3248671377","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wwd",
"WF","Woori Bank","28.37","6395339109.51","n/a","2014","Finance","Commercial Banks","http://www.nasdaq.com/symbol/wf",
"WDAY","Workday, Inc.","85.45","15979150000","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/wday",
"WK","Workiva Inc.","13.58","536747096.34","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/wk",
"WRLD","World Acceptance Corporation","77.59","734044462.45","n/a","1991","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wrld",
"XWES","World Energy Solutions Inc (DE)","5.54","70430895.32","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xwes",
"INT","World Fuel Services Corporation","47.28","3407185920","n/a","n/a","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/int",
"WPT","World Point Terminals, LP","19.5899","652559433.1586","n/a","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/wpt",
"WWE","World Wrestling Entertainment, Inc.","11.4","860448481.8","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/wwe",
"WOR","Worthington Industries, Inc.","30.06","2058452918.46","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
