"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"PAM","Pampa Energia S.A.","9.54","501541029.9","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pam",
"PAAS","Pan American Silver Corp.","9.63","1459000998.45","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"P","Pandora Media, Inc.","18.03","3751803795.99","n/a","2011","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/p",
"PNRA","Panera Bread Company","165.6","4466144563.2","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PANL","Pangaea Logistics Solutions Ltd.","4.61","46.1","n/a","1996","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/panl",
"PHX","Panhandle Royalty Company","23.53","388040312.53","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/phx",
"PZZA","Papa John'S International, Inc.","53.8","2160451818.6","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"FRSH","Papa Murphy's Holdings, Inc.","11.8","199906927","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frsh",
"PARR","Par Petroleum Corporation","15.92","585862845.6","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/parr",
"PAR","PAR Technology Corporation","5.63","87518766.62","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"PGN","Paragon Offshore plc","3.29","278838662.97","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pgn",
"PRGN","Paragon Shipping Inc.","2.75","67628390.5","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/prgn",
"PRGNL","Paragon Shipping Inc.","17.4899","0","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/prgnl",
"PZG","Paramount Gold and Silver Corp.","0.94","152305776.68","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pzg",
"PGRE","Paramount Group, Inc.","18.08","3475826175.84","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pgre",
"PRTK","Paratek Pharmaceuticals, Inc. ","38.1","5069776.5","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prtk",
"PRXL","PAREXEL International Corporation","55.56","3056664624.72","n/a","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PCYG","Park City Group, Inc.","9.06","155615755.92","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PKE","Park Electrochemical Corporation","24.5","513285829","n/a","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/pke",
"PRK","Park National Corporation","85.96","1324008613.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/prk",
"PSTB","Park Sterling Corporation","7.18","322017564.74","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","11.47","68726622.73","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PKD","Parker Drilling Company","3.22","392911139.46","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pkd",
"PH","Parker-Hannifin Corporation","128.27","19066711209.91","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ph",
"PRKR","ParkerVision, Inc.","0.85","82568801.1","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","60.67","759044736.13","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PKY","Parkway Properties, Inc.","18.51","2134783640.19","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pky",
"PARN","Parnell Pharmaceuticals Holdings Ltd","4.38","58182702.36","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/parn",
"PE","Parsley Energy, Inc.","15.92","2007195192","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pe",
"PTNR","Partner Communications Company Ltd.","5.53","862452490.27","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
"PRE","PartnerRe Ltd.","113.42","5554468549.14","n/a","1993","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/pre",
"PRE^D","PartnerRe Ltd.","25.37","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^d",
"PRE^E","PartnerRe Ltd.","26.89","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^e",
"PRE^F","PartnerRe Ltd.","24.91","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^f",
"PBHC","Pathfinder Bancorp, Inc.","9.7","42216369.1","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","43.69","453574856.47","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","1.63","63831822.01","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnbk",
"PEGI","Pattern Energy Group Inc.","25.17","1171236868.5","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/pegi",
"PDCO","Patterson Companies, Inc.","49.03","5055804348.44","n/a","1992","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","17.45","2554904407","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pten",
"PAYX","Paychex, Inc.","46.3","16798920889.5","n/a","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"PAYC","Paycom Software, Inc.","27.21","1390769193.09","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/payc",
"PCTY","Paylocity Holding Corporation","25.88","1285558979.2","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/pcty",
"PBF","PBF Energy Inc.","25.99","2410556490.16","n/a","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/pbf",
"PBFX","PBF Logistics LP","20.05","648870972.1","n/a","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/pbfx",
"PCCC","PC Connection, Inc.","24.58","646524913.3","n/a","1998","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pccc",
"PCMI","PCM, Inc.","9.37","116005509.88","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/pcmi",
"PCTI","PC-Tel, Inc.","8.6","159332647.2","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/pcti",
"PDCE","PDC Energy, Inc.","43.58","1563488413.14","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdce",
"PDFS","PDF Solutions, Inc.","13.95","432098934.3","n/a","2001","Technology","EDP Services","http://www.nasdaq.com/symbol/pdfs",
"PDII","PDI, Inc.","1.53","23507775.27","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PDLI","PDL BioPharma, Inc.","7.74","1243462594.68","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/pdli",
"BTU","Peabody Energy Corporation","8.55","2320860298.95","n/a","2001","Energy","Coal Mining","http://www.nasdaq.com/symbol/btu",
"SKIS","Peak Resorts, Inc.","7.93","110880432","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/skis",
"PGC","Peapack-Gladstone Financial Corporation","18.25","224277626.25","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/pgc",
"PSO","Pearson, Plc","18.54","15199824886.2","n/a","n/a","Consumer Services","Books","http://www.nasdaq.com/symbol/pso",
"PEB","Pebblebrook Hotel Trust","45.39","3241997453.52","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/peb",
"PEB^A","Pebblebrook Hotel Trust","26.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^a",
"PEB^B","Pebblebrook Hotel Trust","26.79","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^b",
"PEB^C","Pebblebrook Hotel Trust","25.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^c",
"PED","Pedevco Corp.","0.55","16386580.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ped",
"PRLS","Peerless Systems Corporation","5.23","14128133.72","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prls",
"PEGA","Pegasystems Inc.","21.14","1614016041.96","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/pega",
"PBA","Pembina Pipeline Corp.","34.55","11482272717.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pba",
"PCO","Pendrell Corporation","1.36","362878593.2","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PENX","Penford Corporation","18.58","237610831.66","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/penx",
"PGH","Pengrowth Energy Corporation","3.43","1821609311.76","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pgh",
"PENN","Penn National Gaming, Inc.","13.13","1033381471.72","n/a","1994","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/penn",
"PVA","Penn Virginia Corporation","6.47","462985869.49","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pva",
"PWE","Penn West Petroleum Ltd","2.33","1158755802.71","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pwe",
"PFLT","PennantPark Floating Rate Capital Ltd.","13.72","204401328.32","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","9.8","735910527.8","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/pnnt",
"PNTA","PennantPark Investment Corporation","24.9901","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnta",
"PWOD","Penns Woods Bancorp, Inc.","48.19","231692845.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pwod",
"PEI","Pennsylvania Real Estate Investment Trust","22.67","1559542750.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pei",
"PEI^A","Pennsylvania Real Estate Investment Trust","26.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pei^a",
"PEI^B","Pennsylvania Real Estate Investment Trust","25.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pei^b",
"PFSI","PennyMac Financial Services, Inc.","17.32","373039372.4","n/a","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfsi",
"PMT","PennyMac Mortgage Investment Trust","21.89","1622915187.3","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pmt",
"PAG","Penske Automotive Group, Inc.","49.22","4440988838.06","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/pag",
"PNR","Pentair plc.","66.61","12442362994.2","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pnr",
"PEBO","Peoples Bancorp Inc.","25.61","362388850.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","17.7","99423112.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pebk",
"PEOP","Peoples Federal Bancshares, Inc.","22.06","137641958.16","n/a","2010","Finance","Banks","http://www.nasdaq.com/symbol/peop",
"PFBX","Peoples Financial Corporation","12.65","64808302.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbx",
"PFIS","Peoples Financial Services Corp. ","51","384966258","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pfis",
"PBCT","People's United Financial, Inc.","15.155","4667280348.85","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pbct",
"PBY","Pep Boys-Manny, Moe & Jack (The)","9.46","506181035.14","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/pby",
"POM","PEPCO Holdings, Inc.","26.8","6751110494.4","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pom",
"PEP","Pepsico, Inc.","95.44","142836078548.8","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/pep",
"PRCP","Perceptron, Inc.","9.52","87702819.12","n/a","1992","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/prcp",
"PPHM","Peregrine Pharmaceuticals Inc.","1.42","258555352.28","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pphm",
"PPHMP","Peregrine Pharmaceuticals Inc.","21.72","15204000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pphmp",
"PWRD","Perfect World Co., Ltd.","15.26","758761397.66","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pwrd",
"PRFT","Perficient, Inc.","18.53","637884836.14","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/prft",
"PSG","Performance Sports Group Ltd","18.19","765502994.13","n/a","2014","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/psg",
"PFMT","Performant Financial Corporation","6.68","329604045.64","n/a","2012","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pfmt",
"PERF","Perfumania Holdings, Inc","6.261","96890915.91","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/perf",
"PSEM","Pericom Semiconductor Corporation","13.35","293056837.05","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/psem",
"PERI","Perion Network Ltd","4.94","341540139.2","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/peri",
"PKI","PerkinElmer, Inc.","43.77","4944370901.04","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pki",
"PESI","Perma-Fix Environmental Services, Inc.","4.35","49889467.05","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/pesi",
"PBT","Permian Basin Royalty Trust","9.81","457232288.76","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbt",
"PTX","Pernix Therapeutics Holdings, Inc.","9.65","369515377.85","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptx",
"PRGO","Perrigo Company","168.14","23668259046.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prgo",
"PERY","Perry Ellis International Inc.","24.82","387663580","n/a","1993","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pery",
"PETS","PetMed Express, Inc.","14","283682336","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pets",
"PZE","Petrobras Argentina S.A.","4.82","973158000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pze",
"PTR","PetroChina Company Limited","111.78","204580848984.84","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ptr",
"PBR","Petroleo Brasileiro S.A.- Petrobras","7.11","46373186586.15","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbr",
"PBR/A","Petroleo Brasileiro S.A.- Petrobras","7.34","0","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbr/a",
"PEO","Petroleum Resources Corporation","24.47","627764783.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peo",
"PQ","Petroquest Energy Inc","3.99","263425417.92","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pq",
"PETM","PetSmart, Inc","81.31","8083133778.72","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/petm",
"PFNX","Pfenex Inc.","7.03","143250127.22","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfnx",
"PFE","Pfizer, Inc.","31.94","201242992149.78","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfe",
"PFSW","PFSweb, Inc.","10.52","177404935.24","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pfsw",
"PGTI","PGT, Inc.","9","428584257","n/a","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PCYC","Pharmacyclics, Inc.","131.45","9929620873.15","n/a","1995","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcyc",
"PIP","PharmAthene, Inc","1.84","116607394.56","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pip",
"PMC","Pharmerica Corporation","20.96","685905708.64","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pmc",
"PHH","PHH Corp","24.08","1224235435.36","n/a","2002","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/phh",
"PHII","PHI, Inc.","40.1","620855187.3","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","38.16","590818801.68","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/phiik",
"PAHC","Phibro Animal Health Corporation","29.75","1158918033","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pahc",
"PM","Philip Morris International Inc","83.05","129036042377","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/pm",
"PHI","Philippine Long Distance Telephone Company","62.9","13589908247.5","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/phi",
"PSX","Phillips 66","71.81","39747797397.62","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/psx",
"PSXP","Phillips 66 Partners LP","63.68","4710079673.92","n/a","2013","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/psxp",
"PFX","Phoenix Companies, Inc. (The)","24.8814","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/pfx",
"PNX","Phoenix Companies, Inc. (The)","66.51","379107000","n/a","2001","Finance","Life Insurance","http://www.nasdaq.com/symbol/pnx",
"FENG","Phoenix New Media Limited","8.48","640638534.56","n/a","2011","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/feng",
"PHMD","PhotoMedex, Inc.","1.74","33146272.68","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/phmd",
"PLAB","Photronics, Inc.","8.23","508354137.75","n/a","1987","Technology","Semiconductors","http://www.nasdaq.com/symbol/plab",
"DOC","Physicians Realty Trust","16.49","781316251.84","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/doc",
"PICO","PICO Holdings Inc.","19.14","435871392","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/pico",
"PNY","Piedmont Natural Gas Company, Inc.","38.55","3020001178.95","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/pny",
"PDM","Piedmont Office Realty Trust, Inc.","18.78","2898143722.56","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/pdm",
"PIR","Pier 1 Imports, Inc.","15.18","1388942509.02","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/pir",
"PIKE","Pike Corporation","12","385043832","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pike",
"PPC","Pilgrim's Pride Corporation","33.48","8672292024.84","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/ppc",
"PCQ","PIMCO California Municipal Income Fund","15.46","240380459.32","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pcq",
"PCK","Pimco California Municipal Income Fund II","9.55","302401275.25","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pck",
"PZC","PIMCO California Municipal Income Fund III","10.7","236133934.4","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pzc",
"PCM","PIMCO Commercial Mortgage Securities Trust, Inc.","10.87","125218008.52","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pcm",
"PTY","Pimco Corporate & Income Opportunity Fund","18.39","1285525383.39","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pty",
"PCN","Pimco Corporate & Income Stategy Fund","16.34","626993153.16","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pcn",
"PCI","PIMCO Dynamic Credit Income Fund","20.91","2869298888.52","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/pci",
"PDI","PIMCO Dynamic Income Fund","32.66","1484018601.24","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/pdi",
"PGP","Pimco Global Stocksplus & Income Fund","19.96","208275314.6","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/pgp",
"PHK","Pimco High Income Fund","11.96","1484850086.2","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/phk",
"PKO","Pimco Income Opportunity Fund","26.55","396417333.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pko",
"PFL","PIMCO Income Strategy Fund","12.04","302500400.72","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/pfl",
"PFN","PIMCO Income Strategy Fund II","10.25","258211142.75","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/pfn",
"PMF","PIMCO Municipal Income Fund","14.08","357569527.04","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pmf",
"PML","Pimco Municipal Income Fund II","11.82","722354513.46","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pml",
"PMX","PIMCO Municipal Income Fund III","11.05","359621653.3","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pmx",
"PNF","PIMCO New York Municipal Income Fund","11.45","88111803.3","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pnf",
"PNI","Pimco New York Municipal Income Fund II","12.03","131740096.92","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pni",
"PYN","PIMCO New York Municipal Income Fund III","9.72","54927992.16","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pyn",
"RCS","PIMCO Strategic Income Fund, Inc.","9.85","102781154.75","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/rcs",
"PME","Pingtan Marine Enterprise Ltd.","1.49","117792028.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pme",
"PNK","Pinnacle Entertainment, Inc.","21.8","1307560795.4","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/pnk",
