"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"FRC","FIRST REPUBLIC BANK","52.15","7200271909.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc",
"FRC^A","FIRST REPUBLIC BANK","26.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^a",
"FRC^B","FIRST REPUBLIC BANK","25.19","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^b",
"FRC^C","FIRST REPUBLIC BANK","23.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^c",
"FRC^D","FIRST REPUBLIC BANK","23.46","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^d",
"FRC^E","FIRST REPUBLIC BANK","27.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^e",
"FSFG","First Savings Financial Group, Inc.","25.75","56068359","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSGI","First Security Group, Inc.","2.16","144344708.64","n/a","2005","Finance","Major Banks","http://www.nasdaq.com/symbol/fsgi",
"FSLR","First Solar, Inc.","45.03","4512509165.22","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FSBK","First South Bancorp Inc","8.01","76880036.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FFA","First Trust","14.84","296401753.76","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ffa",
"FMY","First Trust","14.92","62859675.8","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/fmy",
"BICK","First Trust BICK Index Fund","23.68","16576047.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"FTCS","First Trust Capital Strength ETF","38.6","84920077.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"FAV","First Trust Dividend and Income Fund","9.05","74748628.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fav",
"FV","First Trust Dorsey Wright Focus 5 ETF","22.27","556750044.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","18.31","24718536.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifv",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","48.415","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/femb",
"FEN","First Trust Energy Income and Growth Fund","35.18","680916428.52","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/fen",
"FIF","First Trust Energy Infrastructure Fund","22.76","399443371.36","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/fif",
"FTSM","First Trust Enhanced Short Maturity ETF","59.98","2999059.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsm",
"FEUZ","First Trust Eurozone AlphaDEX ETF","31.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feuz",
"TDIV","First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol","28.07","724346350","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"MDIV","First Trust Exchange-Traded Fund VI Multi-Asset Diversified In","21.457","894756942.914","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","27.2428","249362447.4952","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftgc",
"FTHI","First Trust High Income ETF","20.52","3078041.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi",
"FSD","First Trust High Income Long Short Fund","16.13","581585844.67","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/fsd",
"HYLS","First Trust High Yield Long/Short ETF","49.54","183298099.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","21.9","1329421739.1","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/fpf",
"FPXI","First Trust International IPO ETF","28.83","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpxi",
"YDIV","First Trust International Multi-Asset Diversified Income Index","19.59","12733539.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","28.79","374270057.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"CU","First Trust ISE Global Copper Index Fund","18.29","22862536.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cu",
"PLTM","First Trust ISE Global Platinum Index Fund","10.16","9652020.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pltm",
"FTLB","First Trust Low Beta Income ETF","20.35","2035040.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftlb",
"LMBS","First Trust Low Duration Mortgage Opportunities ETF","50.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","51.548","20619303.096","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb",
"FEI           ","First Trust MLP and Energy Income Fund","20.76","943323065.04","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/fei           ",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","36.39","94614072.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FONE","First Trust NASDAQ CEA Smartphone Index Fund","37.72","11316075.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","35.27","12344570.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"QCLN","First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund","17.183","110830384.366","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"CARZ","First Trust NASDAQ Global Auto Index Fund","37.58","63886075.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"RDVY","First Trust NASDAQ Rising Dividend Achievers ETF","22.1","7735044.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rdvy",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","43.17","556893086.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","39.97","101923579.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100-Technology Sector Index Fund","44.37","279531088.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"FPL","First Trust New Opportunities MLP & Energy Fund","18","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/fpl",
"AIRR","First Trust RBA American Industrial Renaissance ETF","17.9101","75222455.8202","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/airr",
"QINC","First Trust RBA Quality Income ETF","21.67","5417543.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qinc",
"FCT","First Trust Senior Floating Rate Income Fund II","12.97","346259856.54","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/fct",
"FTSL","First Trust Senior Loan Fund ETF","48.69","199629097.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","7.8","111407517","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/fgb",
"FHY","First Trust Strategic High Income Fund II","14.35","121384770.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhy",
"FDIV","First Trust Strategic Income ETF","49.8","19920099.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdiv",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","16.5355","88101144","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","11.97","208400129.91","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/fam",
"FUNC","First United Corporation","8.6","53563947.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FWV","First West Virginia Bancorp, Inc.","18.91","32690284.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fwv",
"FE","FirstEnergy Corporation","38.72","16293086180.8","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fe",
"SVVC","Firsthand Technology Value Fund, Inc.","18.8","170554201.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FMER","FirstMerit Corporation","19","3142550847","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FMER^A","FirstMerit Corporation","24.3199","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmer^a",
"FSRV","FirstService Corporation","50.98","1764250126.78","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsrv",
"FISV","Fiserv, Inc.","71.32","17399660896.92","n/a","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","38.83","2111386297.9","n/a","2012","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"OAKS","Five Oaks Investment Corp.","10.93","160875937.5","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"OAKS^A","Five Oaks Investment Corp.","25.196","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oaks^a",
"FPRX","Five Prime Therapeutics, Inc.","25.89","557946898.08","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Quality Care, Inc.","4.12","200287381.04","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","4.5","219956908.5","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/fivn",
"FBC","Flagstar Bancorp, Inc.","15.63","879517543.08","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","22.85","437732468.7","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","14.98","164563793.66","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","12.1","148816327","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","20.94","910347758.7","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","20.8696","206563481.6632","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/flc",
"FLML","Flamel Technologies S.A.","18.89","735506707","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"BDL","Flanigan's Enterprises, Inc.","29.37","54588462.39","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bdl",
"FLT","FleetCor Technologies, Inc.","148.87","12480019670.81","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/flt",
