"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"CAM","Cameron International Corporation","50.21","9913767676.8","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/cam",
"CPB","Campbell Soup Company","44.3","13881080635.4","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cpb",
"CCG","Campus Crest Communities, Inc.","7.47","483586921.35","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/ccg",
"CCG^A","Campus Crest Communities, Inc.","25.55","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ccg^a",
"CAMT","Camtek Ltd.","3.07","93580507.5","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/camt",
"CM","Canadian Imperial Bank of Commerce","86.11","34189442995.76","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cm",
"CNI","Canadian National Railway Company","66.85","54248790308.65","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/cni",
"CNQ","Canadian Natural Resources Limited","31.65","34536707468.55","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cnq",
"CP","Canadian Pacific Railway Limited","190.93","32475256587.94","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/cp",
"CSIQ","Canadian Solar Inc.","21.91","1188171478.13","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/csiq",
"CGIX","Cancer Genetics, Inc.","7.54","73316464.26","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cgix",
"CANF","Can-Fite Biopharma Ltd","3.41","30214424.35","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/canf",
"CAJ","Canon, Inc.","32.95","36440115929.2","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/caj",
"CMN","Cantel Medical Corp.","41.56","1725817567.68","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cmn",
"CPHC","Canterbury Park Holding Corporation","9.1677","38516908.9167","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/cphc",
"CBNJ","Cape Bancorp, Inc.","9.4","107868722.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbnj",
"CPLA","Capella Education Company","74.35","909338790.25","n/a","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/cpla",
"CBF","Capital Bank Financial Corp.","26.19","1246458600.99","n/a","2012","Finance","Major Banks","http://www.nasdaq.com/symbol/cbf",
"CCBG","Capital City Bank Group","15.21","265154211.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccbg",
"COF^P","Capital One Financial Corp","24.28","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^p",
"COF/WS","Capital One Financial Corporation","40.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof/ws",
"COF","Capital One Financial Corporation","82.43","45828654332.39","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/cof",
"COF^C","Capital One Financial Corporation","24.39","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cof^c",
"COF^D","Capital One Financial Corporation","25.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^d",
"CPLP","Capital Product Partners L.P.","7.83","831864759.3","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/cplp",
"CSU","Capital Senior Living Corporation","24.97","726452359.82","n/a","1997","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/csu",
"CSWC","Capital Southwest Corporation","40.5","629444196","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cswc",
"BXMT","Capital Trust, Inc.","29.4","1695777535.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bxmt",
"CLA","Capitala Finance Corp.","25.18","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/cla",
"CPTA","Capitala Finance Corp.","18.12","235096490.4","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/cpta",
"CLAC","Capitol Acquisition Corp. II","9.8","245000000","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clac",
"CLACU","Capitol Acquisition Corp. II","10","250000000","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clacu",
"CLACW","Capitol Acquisition Corp. II","0.44","0","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clacw",
"CFFN","Capitol Federal Financial, Inc.","12.85","1807395650.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cffn",
"CAPN","Capnia, Inc.","1.6699","10808711.633","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/capn",
"CAPNW","Capnia, Inc.","0.35","0","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/capnw",
"CMO","Capstead Mortgage Corporation","12.82","1228293622.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cmo",
"CMO^E","Capstead Mortgage Corporation","24.8922","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmo^e",
"CPST","Capstone Turbine Corporation","0.756","249643212.84","n/a","2000","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cpst",
"CARA","Cara Therapeutics, Inc.","10","227785970","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cara",
"CRR","Carbo Ceramics, Inc.","42.34","977769305.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/crr",
"CARB","Carbonite, Inc.","13.45","362716466.15","n/a","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/carb",
"CRDC","Cardica, Inc.","0.6399","56922442.7184","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/crdc",
"CFNL","Cardinal Financial Corporation","19.39","621057376.03","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnl",
"CAH","Cardinal Health, Inc.","83.04","27483046779.84","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/cah",
"CDX","CardioDx, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdx",
"CRME","Cardiome Pharma Corporation","9.04","149349858.08","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crme",
"CSII","Cardiovascular Systems, Inc.","30.36","954637957.68","n/a","1981","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/csii",
"CATM","Cardtronics, Inc.","38.46","1712375925.3","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/catm",
"CRCM","Care.com, Inc.","7.54","237413314.58","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/crcm",
"CDNA","CareDx, Inc.","7.44","87817920.96","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cdna",
"CECO","Career Education Corporation","6.27","421836759.3","n/a","1998","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceco",
"CFN","CareFusion Corporation","59.15","12061758631.65","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cfn",
"CTRE","CareTrust REIT, Inc.","11.45","256891490.1","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ctre",
"CSL","Carlisle Companies Incorporated","89.88","5767277649.84","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/csl",
"KMX","CarMax Inc","67.32","14500389111.12","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kmx",
"CKEC","Carmike Cinemas, Inc.","25.58","624633927.2","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/ckec",
"CCL","Carnival Corporation","44.79","26544765595.83","n/a","1987","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/ccl",
"CUK","Carnival Corporation","44.29","35815816121.33","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/cuk",
"CLBH","Carolina Bank Holdings Inc.","9.74","33453783.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/clbh",
"CARO","Carolina Financial Corporation","13.7","221845086.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caro",
"CART","Carolina Trust Bank","5.04","23357789.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cart",
"CRS","Carpenter Technology Corporation","47.96","2553278173.6","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/crs",
"CSV","Carriage Services, Inc.","20.78","384455497.06","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/csv",
"CRZO","Carrizo Oil & Gas, Inc.","40.265","1856073196.865","n/a","1997","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crzo",
"TAST","Carrols Restaurant Group, Inc.","7.63","268748003.09","n/a","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/tast",
"CRI","Carter&'s, Inc.","83.19","4401210125.61","n/a","2003","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/cri",
"CRTN","Cartesian, Inc.","4.02","35404224.42","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/crtn",
"CARV","Carver Bancorp, Inc.","9","33264783","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/carv",
"CASM","CAS Medical Systems, Inc.","1.92","37396479.36","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/casm",
"CACB","Cascade Bancorp","5.17","374733413.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cacb",
"CSCD","Cascade Microtech, Inc.","14.01","229364686.98","n/a","2004","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cscd",
"CWST","Casella Waste Systems, Inc.","3.98","161321359.9","n/a","1997","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/cwst",
"CASY","Caseys General Stores, Inc.","88.42","3424435598.74","n/a","1983","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/casy",
"CSH","Cash America International, Inc.","22.37","646211048.52","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/csh",
"CASI","CASI Pharmaceuticals, Inc.","1.23","39908347.53","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/casi",
"CASS","Cass Information Systems, Inc","49.4","568902651.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cass",
"CAS","Castle (A.M.) & Co.","7.34","172522655.66","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cas",
"ROX","Castle Brands, Inc.","1.4","218116273.2","n/a","2006","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/rox",
"CSLT","Castlight Health, inc.","11.61","1048283664.84","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/cslt",
"CTLT","Catalent, Inc.","29.19","3614119392.66","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctlt",
"CPRX","Catalyst Pharmaceutical Partners, Inc.","2.89","199754175.88","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cprx",
"CTRX","Catamaran Corporation","50.29","10434351903.57","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ctrx",
"CTT","CatchMark Timber Trust, Inc.","11.24","442413121.52","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ctt",
"CAT","Caterpillar, Inc.","91.71","55521130734.54","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cat",
"CATY","Cathay General Bancorp","24.95","1988621237.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caty",
"CATYW","Cathay General Bancorp","6.51","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/catyw",
"CATO","Cato Corporation (The)","40.5","1130428345.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cato",
"CVCO","Cavco Industries, Inc.","79.42","703458599.58","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/cvco",
"CAVM","Cavium, Inc.","61.01","3289847232.82","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/cavm",
"CBFV","CB Financial Services, Inc.","19.31","84693544.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbfv",
"CNLMU","CB Pharma Acquisition Corp.","10.011","0","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/cnlmu",
"CBDE","CBD Energy Limited","0.9","1828811.7","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/cbde",
"CBZ","CBIZ, Inc.","8.71","429601640.26","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cbz",
"CBL","CBL & Associates Properties, Inc.","19.48","3316720863.44","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cbl",
"CBL^D","CBL & Associates Properties, Inc.","25.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbl^d",
"CBL^E","CBL & Associates Properties, Inc.","25.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbl^e",
"CBO","CBO (Listing Market - NYSE - Networks A/E)","23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbo",
"CBOE","CBOE Holdings, Inc.","64.17","5415910268.04","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cboe",
"IGR","CBRE Clarion Global Real Estate Income Fund","8.86","1032991776.84","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/igr",
"CBG","CBRE Group, Inc.","35.01","11653672444.65","n/a","2004","Finance","Real Estate","http://www.nasdaq.com/symbol/cbg",
"CBS","CBS Corporation","55.18","28598365169.08","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cbs",
"CBS/A","CBS Corporation","57.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbs/a",
"CBX","CBX (Listing Market NYSE Networks AE","1.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbx",
"CAW","CCA Industries, Inc.","3.28","22981923.52","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/caw",
"CDI","CDI Corporation","16.99","333339790.36","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/cdi",
"CDK","CDK Global, Inc.","40.29","6471808888.5","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cdk",
"CDW","CDW Corporation","34.86","6003306276.24","n/a","2013","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cdw",
"CECE","CECO Environmental Corp.","14.65","378930585.85","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cece",
"FUN","Cedar Fair, L.P.","46.32","2587566470.88","n/a","1987","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/fun",
"CDR","Cedar Realty Trust, Inc.","6.88","544979942.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cdr",
"CDR^B","Cedar Realty Trust, Inc.","25.48","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^b",
"CGI","Celadon Group, Inc.","22.47","531366807.51","n/a","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cgi",
"CE","Celanese Corporation","59.49","9139595402.34","n/a","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce",
"CPXX","Celator Pharmaceuticals Inc.","1.79","60289625.45","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpxx",
"CLS","Celestica, Inc.","11.45","1793156023.85","n/a","1998","Technology","Electrical Products","http://www.nasdaq.com/symbol/cls",
"CELG","Celgene Corporation","117.18","93592156749.84","n/a","1987","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","3.45","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celgz",
"CLDN","Celladon Corporation","18.61","433699182.91","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cldn",
"CEL","Cellcom Israel, Ltd.","8.95","891026817.55","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cel",
"CLDX","Celldex Therapeutics, Inc.","18.92","1695025866.6","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/cldx",
"CLRB","Cellectar Biosciences, Inc.","3.1","23444562.2","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.9","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbw",
"CBMG","Cellular Biomedicine Group, Inc.","12.55","124822576.1","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cbmg",
"ICEL","Cellular Dynamics International, Inc.","6.49","102632911.92","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/icel",
"CVM/WS","Cel-Sci Corporation","0.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cvm/ws",
"CVM","Cel-Sci Corporation","0.65","58368185.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cvm",
"CLSN","Celsion Corporation","2.42","48343241.32","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CLTX","Celsus Therapeutics Plc","4.9","19711695.5","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cltx",
"CPAC","Cementos Pacasmayo S.A.A.","8.89","1034733058.8","n/a","2012","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","10.68","12688345014.48","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"CEMP","Cempra, Inc.","21.31","763698446.22","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemp",
"CNCO","Cencosud S.A.","7.04","6638072228.48","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cnco",
"CVE","Cenovus Energy Inc","20.58","15579138018.78","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cve",
"CNC","Centene Corporation","106.73","6261740448.86","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc",
"CEN","Center Coast MLP & Infrastructure Fund","18.0699","267638059.3536","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/cen",
"CNP","CenterPoint Energy, Inc.","23.1","9928283673","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnp",
"CSFL","CenterState Banks, Inc.","11.45","517736356.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/csfl",
"EBR/B","Centrais Electricas Brasileiras SA","2.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ebr/b",
"EBR","Centrais Electricas Brasileiras SA","2.04","2759373564","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ebr",
