"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"SNY","Sanofi","46.39","122544715059.12","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sny",
"SC","Santander Consumer USA Holdings Inc.","19.97","6969179286.86","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sc",
"SOV^C","Santander Holdings USA, Inc.","25.62","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sov^c",
"SAP","SAP SE","70.44","84140878102.08","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sap",
"SPNS","Sapiens International Corporation N.V.","7.35","350195652.45","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spns",
"SAPE","Sapient Corporation","24.8","3493024051.2","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/sape",
"SAQ","Saratoga Investment Corp","25.3369","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/saq",
"SAR","Saratoga Investment Corp","14.89","80102482.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sar",
"SARA","Saratoga Resources Inc","0.2601","8059614.9201","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sara",
"SRPT","Sarepta Therapeutics, Inc.","13.21","545704360.24","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srpt",
"SSL","Sasol Ltd.","38.95","25449491072.45","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ssl",
"BFS","Saul Centers, Inc.","56.2","1174580000","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bfs",
"BFS^C","Saul Centers, Inc.","26.097","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfs^c",
"SBFG","SB Financial Group, Inc.","9.3","45338718.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"SBAC","SBA Communications Corporation","113.15","14607295338.95","n/a","1999","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/sbac",
"SCG","Scana Corporation","59.63","8500269260.82","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SCU","Scana Corporation","25.49","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scu",
"SCSC","ScanSource, Inc.","41.36","1180881768","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
"SLB","Schlumberger N.V.","87.52","112620202565.6","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/slb",
"SMIT","Schmitt Industries, Inc.","2.95","8837934.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","22.96","607907947.92","n/a","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","34.38","1125083059.02","n/a","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SWM","Schweitzer-Mauduit International, Inc.","42.41","1292052203.04","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/swm",
"SCLN","SciClone Pharmaceuticals, Inc.","8.85","449348271.6","n/a","1992","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scln",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","50.07","2287592752.44","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/saic",
"SGMS","Scientific Games Corp","13.21","1120592199.64","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"SQI","SciQuest, Inc.","14.97","412008292.08","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sqi",
"SALT","Scorpio Bulkers Inc.","2.01","282002386.95","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/salt",
"SLTB","Scorpio Bulkers Inc.","18.66","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sltb",
"SBNA","Scorpio Tankers Inc.","21.73","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbna",
"SBNB","Scorpio Tankers Inc.","23.85","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sbnb",
"STNG","Scorpio Tankers Inc.","8.2","1348378570.2","n/a","2010","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","61.97","3769236508.96","n/a","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/smg",
"SNI","Scripps Networks Interactive, Inc","77.83","10671427504.81","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"LBF","Scudder Global High Income Fund, Inc.","8","52921104","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lbf",
"KHI","Scudder High Income Trust","8.69","141935273.37","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/khi",
"KMM","Scudder Multi-Market Income Trust","8.3532","204556051.8072","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kmm",
"KTF","Scudder Municiple Income Trust","13.26","520758799.86","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ktf",
"KST","Scudder Strategic Income Trust","11.5229","54098240.9734","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/kst",
"KSM","Scudder Strategic Municiple Income Trust","13.67","151828671.02","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ksm",
"SCYX","SCYNEXIS, Inc.","10.48","89206839.44","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"SEB","Seaboard Corporation","3756.01","4396597505.5","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/seb",
"SA","Seabridge Gold, Inc.","7.4","358059182.4","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sa",
"SEAC","SeaChange International, Inc.","6.65","216750558.85","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","13.25","438830075.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"CKH","SEACOR Holdings, Inc.","71.4","1326407296.2","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ckh",
"SDRL","Seadrill Limited","12.6","6208775218.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdrl",
"SDLP","Seadrill Partners LLC","15.65","1311808040","n/a","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sdlp",
"STX","Seagate Technology.","68.4","22383139665.6","n/a","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"SEE","Sealed Air Corporation","42.2","8910851353","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/see",
"SHIP","Seanergy Maritime Holdings Corp","0.9664","11557439.4944","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SRSC","Sears Canada Inc. ","9.44","961725129.28","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/srsc",
"SHLD","Sears Holdings Corporation","33.04","3519014474.08","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","23.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","11.37","258506603.13","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SSW","Seaspan Corporation","18.76","1811860516.76","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ssw",
"SSW^C","Seaspan Corporation","27.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^c",
"SSW^D","Seaspan Corporation","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^d",
"SSW^E","Seaspan Corporation","25.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ssw^e",
"SSWN","Seaspan Corporation","25.05","0","n/a","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sswn",
"SGEN","Seattle Genetics, Inc.","32.89","4074794066.2","n/a","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"SEAS","SeaWorld Entertainment, Inc.","17.39","1565058681.36","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/seas",
"EYES","Second Sight Medical Products, Inc.","11.19","387460161.87","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/eyes",
"SNFCA","Security National Financial Corporation","5.94","78287322.96","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","40.01","6691109119.19","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"JBN","Select Asset Inc.","16.05","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbn",
"JBR","Select Asset Inc.","15.68","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbr",
"SLCT","Select Bancorp, Inc.","7.6","86472648","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"SCSS","Select Comfort Corporation","26.84","1430276760","n/a","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SIR","Select Income REIT","24.79","1486231969.57","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"SEM","Select Medical Holdings Corporation","14.48","1895802456.32","n/a","2009","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sem",
"SLTC","Selectica, Inc.","5.88","45759206.64","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sltc",
"SGZA","Selective Insurance Group, Inc.","24.87","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sgza",
"SIGI","Selective Insurance Group, Inc.","26.56","1498627283.2","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"SEMG","Semgroup Corporation","67.24","2924366173.84","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/semg",
"SMI","Semiconductor  Manufacturing International Corporation","4.5","3139486312.5","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/smi",
"LEDS","SemiLEDS Corporation","0.8246","23438836.9278","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"SMLR","Semler Scientific, Inc.","2.45","11537581.65","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/smlr",
"SRE","Sempra Energy","110.1","27108629325","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SMTC","Semtech Corporation","27.29","1821664454.23","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","26.75","287110772.75","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","30.9","331653191.7","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNH","Senior Housing Properties Trust","22.5","4587419070","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"SNHN","Senior Housing Properties Trust","24.15","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhn",
"SNMX","Senomyx, Inc.","6.215","269453736.42","n/a","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"ST","Sensata Technologies Holding N.V.","52.55","8867773770.65","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","61.15","2944796330.65","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","1.24","73339478.84","n/a","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/sqns",
"SQNM","Sequenom, Inc.","3.6","422507077.2","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SQBG","Sequential Brands Group, Inc.","12.77","487462633.45","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"SCI","Service Corporation International","22.45","4661601020.1","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","26.43","3530910484.71","n/a","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/serv",
"NOW","ServiceNow, Inc.","69.1","10247530000","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/now",
"SREV","ServiceSource International, Inc.","4.55","381230517.85","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","31.52","781426062.72","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SVT","Servotronics, Inc.","6.49","15951472.46","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"SSLT","Sesa Sterlite Limited","13.92","10317067204.32","n/a","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/sslt",
"SEV","Sevcon, Inc.","7.76","27740176.4","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SSE","Seventy Seven Energy Inc.","7.15","363701538.2","n/a","2014","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/sse",
"SVBI","Severn Bancorp Inc","4.48","45101857.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SFXE","SFX Entertainment, Inc.","4.33","392155867.75","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/sfxe",
"SGOC","SGOCO Group, Ltd","1.39","24770294.84","n/a","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"GAME","Shanda Games Limited","5.92","1590069139.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/game",
"SMED","Sharps Compliance Corp","4.5","68713605","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SJR","Shaw Communications Inc.","26.57","11719495281.16","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","35.33","4767788304.88","n/a","2014","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/shlx",
"SHEN","Shenandoah Telecommunications Co","31.44","758118504.96","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHW","Sherwin-Williams Company (The)","260.07","24966120018.51","n/a","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/shw",
"SHLO","Shiloh Industries, Inc.","14.39","247461721.76","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SHG","Shinhan Financial Group Co Ltd","42.96","20371614257.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shg",
"SFL","Ship Finance International Limited","15.09","1409315460","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sfl",
"SHPG","Shire plc","216.73","43243585755.61","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","24.7","501064298.8","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","9.28","117066671.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","7.55","477380822.4","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","42.46","1645276213.46","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SSTK","Shutterstock, Inc.","68.03","2410721148.44","n/a","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/sstk",
"SIFI","SI Financial Group, Inc.","11.05","141253498.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SBGL","Sibanye Gold Limited","7.95","1460969568.15","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/sbgl",
"SIEB","Siebert Financial Corp.","2.27","50133236.02","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"SIEN","Sientra, Inc.","17.26","257391700.38","n/a","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","17.37","239490386.19","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","42.18","1336289310.84","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIF","SIFCO Industries, Inc.","30.7","166183060.3","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/sif",
"SIFY","Sify Technologies Limited","1.4","249943101.8","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGA","SIGA Technologies Inc.","1.44","77046186.24","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/siga",
"SIGM","Sigma Designs, Inc.","5.36","187258562.64","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SIAL","Sigma-Aldrich Corporation","136.51","16256342084.07","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/sial",
"SGMA","SigmaTron International, Inc.","7.08","28703353.68","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SGNL","Signal Genetics, Inc.","2.3799","9002278.7571","n/a","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/sgnl",
"SBNY","Signature Bank","123.66","6222006444.78","n/a","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","89.41","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SIG","Signet Jewelers Limited","129.87","10412774911.89","n/a","n/a","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/sig",
"SLGN","Silgan Holdings Inc.","54.19","3424990132.59","n/a","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","36.77","264101003.01","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SGI","Silicon Graphics International Corp","10.64","368042451.84","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sgi",
"SIMG","Silicon Image, Inc.","5.19","403028578.08","n/a","1999","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/simg",
"SLAB","Silicon Laboratories, Inc.","46.43","1967756283.77","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","24.09","792742759.05","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","7.46","4662500000","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"SBY","Silver Bay Realty Trust Corp.","16.59","619983529.62","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sby",
"SVBL","Silver Bull Resources, Inc.","0.125","19884082.125","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/svbl",
"SSNI","Silver Spring Networks, Inc.","8.1","395081736.3","n/a","2013","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ssni",
"SSRI","Silver Standard Resources Inc.","4.96","400541992.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SLW","Silver Wheaton Corp","20.45","7451066580.3","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/slw",
"SVM","Silvercorp Metals Inc","1.3","222148950.4","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/svm",
"SAMG","Silvercrest Asset Management Group Inc.","14.93","182570355.39","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SVLC","SilverCrest Mines, Inc.","1.24","147253974.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/svlc",
"SFNC","Simmons First National Corporation","40.68","733135407.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SPG","Simon Property Group, Inc.","183.53","57037834224.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","69.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spg^j",
"SMPL","Simplicity Bancorp Inc.","17.06","126129834.48","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/smpl",
