"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"ONCY","Oncolytics Biotech, Inc.","0.5452","48831708.6844","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncy",
"OMED","OncoMed Pharmaceuticals, Inc.","21.48","640796343.36","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","3.99","86552037.6","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONTY","Oncothyreon Inc.","1.8","164800755","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"OGS","ONE Gas, Inc.","42.21","2197190729.16","n/a","2014","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ogs",
"OHGI","One Horizon Group, Inc.","2.06","67818357.98","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"OLP","One Liberty Properties, Inc.","24.09","390483386.04","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/olp",
"OB","OneBeacon Insurance Group, Ltd.","15.97","1521883300.39","n/a","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ob",
"ONFC","Oneida Financial Corp.","12.75","89536161","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/onfc",
"OKS","ONEOK Partners, L.P.","41","10264052053","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/oks",
"OKE","ONEOK, Inc.","49.54","10314131991.48","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/oke",
"ONVI","Onvia, Inc.","4.54","33579923.86","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"OTEX","Open Text Corporation","57.92","7052248381.44","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPXA","Opexa Therapeutics, Inc.","0.83","23389472.21","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPHT","Ophthotech Corporation","47","1581605836","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opht",
"OPK","Opko Health Inc","9.6","4167787728","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OPLK","Oplink Communications, Inc.","24.26","414249058.44","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oplk",
"OPWR","Opower, Inc.","14.97","746142389.67","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/opwr",
"OPY","Oppenheimer Holdings, Inc.","23.23","316633448.64","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/opy",
"OBAS","Optibase Ltd.","7.5","38876437.5","n/a","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","5.22","35869898.16","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPHC","OptimumBank Holdings, Inc.","0.96","8924133.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"OPB","Opus Bank","27.41","763966065.41","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/opb",
"ORCL","Oracle Corporation","46","203839984000","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/orcl",
"OGEN","Oragenics, Inc.","1.03","37264312.32","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ogen",
"ORMP","Oramed Pharmaceuticals Inc.","5.41","58449926.73","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ormp",
"ORAN","Orange","17.38","46037627956.54","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oran",
"OSUR","OraSure Technologies, Inc.","10.53","590278240.89","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","6.55","446212789.5","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"ORB","Orbital Sciences Corporation","24.91","1516587733.17","n/a","1990","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/orb",
"OWW","Orbitz Worldwide, Inc.","8.44","934362235.44","n/a","2007","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/oww",
"ORBK","Orbotech Ltd.","14.61","606387421.77","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"ORC","Orchid Island Capital, Inc.","13.06","170785371.86","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orc",
"TIS","Orchids Paper Products Company","29.86","261513133.5","n/a","2005","Basic Industries","Paper","http://www.nasdaq.com/symbol/tis",
"ORLY","O'Reilly Automotive, Inc.","193.14","19593044616.06","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","6.33","779642128.29","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"ONVO","Organovo Holdings, Inc.","7.24","582853651.52","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onvo",
"ONP","Orient Paper, Inc.","1.1","22348040","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/onp",
"SEED","Origin Agritech Limited","1.26","28650561.66","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/seed",
"OESX","Orion Energy Systems, Inc.","5.62","122921595.4","n/a","2007","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"OEC","Orion Engineered Carbons S.A","16.91","1008429980.66","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oec",
"ORN","Orion Marine Group Inc","10.16","279609783.68","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/orn",
"ORIT","Oritani Financial Corp.","15.1","676822770","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"IX","Orix Corp Ads","64.72","16953224078.4","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","27.69","1260915847.23","n/a","2004","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ora",
"ORRF","Orrstown Financial Services Inc","16.89","139574517.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","30.93","570241439.88","n/a","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSK","Oshkosh Corporation","47.22","3689225078.46","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
"OSIS","OSI Systems, Inc.","71.75","1422731898","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","14.33","491806316.5","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","0.7799","15521537.8241","n/a","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","5.11","15860050.08","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","36.49","772612622.3","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/otic",
"OTTR","Otter Tail Corporation","30.72","1130685235.2","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OUTR","Outerwall Inc.","74.22","1403806877.04","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/outr",
"OUT","OUTFRONT Media Inc.","26.95","3234291437.3","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/out",
"OVAS","Ovascience Inc.","47.85","1163559693.45","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OSGB","Overseas Shipholding Group, Inc.","6.21","189695690.1","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/osgb",
"OSTK","Overstock.com, Inc.","24.62","591553086.18","n/a","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OMI","Owens & Minor, Inc.","34.74","2191386103.02","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/omi",
"OC","Owens Corning Inc","34.51","4057687318.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"ORM","Owens Realty Mortgage, Inc.","15","161520015","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orm",
"OI","Owens-Illinois, Inc.","27.01","4454212806.67","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"OXBR","Oxbridge Re Holdings Limited","5.77","34620000","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","2","0","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","11.67","205524431.16","n/a","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXM","Oxford Industries, Inc.","53.38","879333757.72","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/oxm",
"OXLC","Oxford Lane Capital Corp.","15.05","236334288.75","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCN","Oxford Lane Capital Corp.","24.35","27272000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcn",
"OXLCO","Oxford Lane Capital Corp.","24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"OXLCP","Oxford Lane Capital Corp.","25.3799","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcp",
"OXF","Oxford Resource Partners, LP","0.99","20844642.06","n/a","2010","Energy","Coal Mining","http://www.nasdaq.com/symbol/oxf",
"OXGN","OXiGENE, Inc.","1.62","33542932.68","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
