"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"GMT","GATX Corporation","56.95","2517190000","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/gmt",
"GZT","Gazit-Globe Ltd.","11.32","2031311321.16","n/a","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GCTS","GCT Semiconductor, Inc.","0.095","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcts",
"GKNT","Geeknet, Inc.","7.93","53280980.09","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gknt",
"GENC","Gencor Industries Inc.","9.32","88720528.4","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GY","GenCorp Inc.","17.51","1029588000","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/gy",
"GNRC","Generac Holdlings Inc.","45.97","3165901080.47","n/a","2010","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/gnrc",
"GAM","General American Investors, Inc.","34.89","1037940795.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gam",
"GAM^B","General American Investors, Inc.","26.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gam^b",
"BGC","General Cable Corporation","14.97","728602310.13","n/a","1997","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bgc",
"GNCMA","General Communication, Inc.","13.5","556362000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GD","General Dynamics Corporation","139.83","46338227484.03","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/gd",
"GEH","General Electric Capital Corporation","24.93","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geh",
"GEK","General Electric Capital Corporation","23.75","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gek",
"GE","General Electric Company","25.62","257280959321.82","n/a","n/a","Energy","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ge",
"GEB","General Electric Company","24.84","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/geb",
"JOB","General Employment Enterprises, Inc.","0.59","15280808.25","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/job",
"GFN","General Finance Corporation","9.39","242151780.18","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","102","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","25.55","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfnsl",
"GGP","General Growth Properties, Inc.","28.16","24896463736.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp",
"GGP^A","General Growth Properties, Inc.","24.94","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ggp^a",
"GIS","General Mills, Inc.","53.81","32487663037.47","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gis",
"GMO","General Moly, Inc","0.2854","25955202.9792","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gmo",
"GM/WS/A","General Motors Company","23.13","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gm/ws/a",
"GM/WS/B","General Motors Company","15.0843","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gm/ws/b",
"GM/WS/C","General Motors Company","0.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gm/ws/c",
"GM","General Motors Company","32.81","52772629312.5","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/gm",
"GSI","General Steel Holdings, Inc.","0.75","45691786.5","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/gsi",
"GCO","Genesco Inc.","73.54","1770700385.32","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gco",
"GWR","Genesee & Wyoming, Inc.","89.18","4804982549.64","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gwr",
"GWRU","Genesee & Wyoming, Inc.","115.2","0","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/gwru",
"GEL","Genesis Energy, L.P.","45.26","4222349981.1","n/a","1996","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/gel",
"GENE","Genetic Technologies Ltd","0.37","7571661.13","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNE","Genie Energy Ltd.","6.49","159484890.07","n/a","2011","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/gne",
"GNE^A","Genie Energy Ltd.","6.1909","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gne^a",
"GNMK","GenMark Diagnostics, Inc.","13.57","566334464.57","n/a","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","7.53","132604459.62","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","31.31","993204235.3","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ghdx",
"G","Genpact Limited","18.9","4093549752.6","n/a","2007","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/g",
"GNTX","Gentex Corporation","36.6","5357909721.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","38.46","1373081843.76","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GTIV","Gentiva Health Services, Inc.","19.05","704204719.35","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/gtiv",
"GPC","Genuine Parts Company","105.88","16184461678.48","n/a","n/a","Capital Goods","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpc",
"GNVC","GenVec, Inc.","2.2","37993916.4","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GNW","Genworth Financial Inc","8.59","4266308661.26","n/a","2004","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GEO","Geo Group Inc (The)","39.58","2934731768.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/geo",
"GPRK","Geopark Ltd","5.51","318828518.65","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gprk",
"GTWN","Georgetown Bancorp, Inc.","18","32897394","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GPE^A","Georgia Power Company","27.786","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/gpe^a",
"GEOS","Geospace Technologies Corporation","29.53","388213664.48","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GGB","Gerdau S.A.","3.58","6101999055.8","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/ggb",
"GABC","German American Bancorp, Inc.","29.99","396179746.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GERN","Geron Corporation","3.26","512509447.62","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GTY","Getty Realty Corporation","18.3","611528775.9","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GEVO","Gevo, Inc.","0.32","31869714.56","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"GFIG","GFI Group Inc.","5.45","694881540","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gfig",
"ROCK","Gibraltar Industries, Inc.","16.01","494781573.33","n/a","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGM","GigaMedia Limited","0.9301","47288683.658","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gigm",
"GIMO","Gigamon Inc.","17.83","580402748.39","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/gimo",
"GIGA","Giga-tronics Incorporated","1.51","8221567.97","n/a","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"GIG","GigOptix, Inc.","1.13","37132100.58","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/gig",
"GIII","G-III Apparel Group, LTD.","97.04","2180653476.88","n/a","1989","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/giii",
"GILT","Gilat Satellite Networks Ltd.","4.75","202435020.25","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/gilt",
"GIL","Gildan Activewear, Inc.","56.53","6923726224.82","n/a","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/gil",
"GILD","Gilead Sciences, Inc.","108.45","163614646913.85","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gild",
"GBCI","Glacier Bancorp, Inc.","27.07","2030902170.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLAD","Gladstone Capital Corporation","8.71","182911393.6","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25.4134","55909480","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","17.26","326704563.72","n/a","2003","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODN","Gladstone Commercial Corporation","25.74","0","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodn",
"GOODO","Gladstone Commercial Corporation","25.272","29062800","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","25.37","25370000","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","6.93","183478388.94","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINO","Gladstone Investment Corporation","25.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"GAINP","Gladstone Investment Corporation","26.1001","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainp",
"LAND","Gladstone Land Corporation","9.22","71489270.74","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"GLT","Glatfelter","25.27","1085157834.18","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/glt",
"GSK","GlaxoSmithKline PLC","43.35","104126700000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gsk",
"GLBZ","Glen Burnie Bancorp","12.35","34097905.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GRT","Glimcher Realty Trust","13.81","2012260665.43","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/grt",
"GRT^G","Glimcher Realty Trust","25.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grt^g",
"GRT^H","Glimcher Realty Trust","26.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grt^h",
"GRT^I","Glimcher Realty Trust","25.29","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grt^i",
"BRSS","Global Brass and Copper Holdings, Inc.","12.33","263124752.31","n/a","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/brss",
"GCA","Global Cash Access Holdings, Inc.","6.79","445094365.87","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gca",
"GDEF","Global Defense & National Security Systems, Inc.","10.24","98557184","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/gdef",
"ENT","Global Eagle Entertainment Inc.","13.75","1048579028.75","n/a","2011","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GHI","Global High Income Dollar Fund, Inc.","8.94","193031013.84","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ghi",
"GBLI","Global Indemnity plc","27.14","687163088","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GMC","Global Market Group Limited","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gmc",
"GLP","Global Partners LP","34.16","937028032.08","n/a","2005","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/glp",
"GPN","Global Payments Inc.","81.3","5498902164.9","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/gpn",
"GLPW","Global Power Equipment Group Inc","13.82","236648262.56","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/glpw",
"GSL","Global Ship Lease, Inc.","4.35","239021364","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gsl",
"GSL^B","Global Ship Lease, Inc.","18.79","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gsl^b",
"GSOL","Global Sources Ltd.","6.39","190537020","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/gsol",
"QQQC","Global X NASDAQ China Technology ETF","21.64","20558000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqc",
"SOCL","Global X Social Media Index ETF","18.59","116187500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"GSB","GlobalSCAPE, Inc.","2.28","47806166.76","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gsb",
"GSAT","Globalstar, Inc.","3.09","3058593953.79","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gsat",
"GAI","Global-Tech Advanced Innovations Inc.","4.165","12679205.455","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gai",
"GLOB","Globant S.A.","15.02","500844273.16","n/a","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/glob",
"GSM","Globe Specialty Metals Inc.","15.9","1172593041","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"GBIM","GlobeImmune, Inc.","6.67","38345689.93","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbim",
"GLBS","Globus Maritime Limited","2.33","23848526.27","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GMED","Globus Medical, Inc.","24.2","2286338487.4","n/a","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gmed",
"GLRI","Glori Energy Inc","3.93","123792260.79","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/glri",
"GLOW","Glowpoint, Inc.","1.09","39027450","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/glow",
"GLUU","Glu Mobile Inc.","4.03","431003522.95","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/gluu",
"GLYC","GlycoMimetics, Inc.","8.64","163250570.88","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glyc",
"GNC","GNC Holdings, Inc.","45.04","4002366504.56","n/a","2011","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/gnc",
"GOGO","Gogo Inc.","16.45","1402626687","n/a","2013","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gogo",
"GOL","Gol Linhas Aereas Inteligentes S.A.","5.23","1480695665.38","n/a","2004","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/gol",
"GLNG","Golar LNG Limited","36.23","3380259000","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","29.66","1827439414.82","n/a","2011","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/gmlp",
"GFI","Gold Fields Limited","4.36","3356740120.28","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gfi",
"GORO","Gold Resource Corporation","3.17","171748599.73","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","0.45","55682945.1","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/gsv",
"GG","Goldcorp Inc.","18.28","14871357977.04","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gg",
"GLDC","Golden Enterprises, Inc.","3.46","40594906.72","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gldc",
"AUMN","Golden Minerals Company","0.42","22269589.86","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aumn",
"GSS","Golden Star Resources, Ltd","0.16","41518413.28","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","2.25","57265546.5","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/gv",
"GER","Goldman Sachs Group, Inc. (The)","14.51","0","n/a","1986","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ger",
"GMZ","Goldman Sachs Group, Inc. (The)","17.95","0","n/a","2013","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gmz",
"GS","Goldman Sachs Group, Inc. (The)","193.28","84182239845.12","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gs",
"GS^A","Goldman Sachs Group, Inc. (The)","18.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^a",
"GS^B","Goldman Sachs Group, Inc. (The)","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^b",
"GS^C","Goldman Sachs Group, Inc. (The)","19.53","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^c",
"GS^D","Goldman Sachs Group, Inc. (The)","19.26","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^d",
"GS^I","Goldman Sachs Group, Inc. (The)","24.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^i",
"GS^J","Goldman Sachs Group, Inc. (The)","24.15","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^j",
"GS^K","Goldman Sachs Group, Inc. (The)","25.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gs^k",
"GSF","Goldman Sachs Group, Inc. (The)","25.69","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsf",
"GSJ","Goldman Sachs Group, Inc. (The)","26.73","0","n/a","2011","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gsj",
"TFG","Goldman Sachs Group, Inc. (The)","27.06","0","n/a","2011","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tfg",
"GBDC","Golub Capital BDC, Inc.","17.44","821764045.12","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/gbdc",
"GTIM","Good Times Restaurants Inc.","6.15","47799595.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GDP","Goodrich Petroleum Corporation","5.37","238611772.14","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gdp",
"GDP^C","Goodrich Petroleum Corporation","11.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdp^c",
"GDP^D","Goodrich Petroleum Corporation","9.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdp^d",
"GOOG","Google Inc.","516.35","350274105442.9","n/a","2004","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/goog",
"GOOGL","Google Inc.","520.04","352777274706.16","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/googl",
"GPRO","GoPro, Inc.","53.9","6779387738.2","n/a","2014","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gpro",
"GMAN","Gordmans Stores, Inc.","2.55","49920388.65","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/gman",
"GRC","Gorman-Rupp Company (The)","31.26","820904574.18","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/grc",
"GOV","Government Properties Income Trust","23.22","1633329862.2","n/a","2009","Finance","Real Estate","http://www.nasdaq.com/symbol/gov",
"IRE","Governor and Company of the Bank of Ireland (The)","15.78","12767312003.28","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ire",
"GPX","GP Strategies Corporation","33.01","564258844.73","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gpx",
